model,mlir_baseline,pytorch_eager,pytorch_jit,mlir_rl_v0,mlir_rl_v45,v0_speedup,v45_speedup,count,v0_speedup_calc,v45_speedup_calc,pytorch_eager_speedup,pytorch_jit_speedup
Bench 449,59450917.0,31863876.0,31843272.0,365581859.0,194786606.0,0.1626,0.3052,1,0.16261998656776894,0.30521049789224214,1.8657779423947043,1.866985182929694
Bench 4498,438313809.0,124821.0,132318.0,253505784.0,812194148.0,1.729,0.5397,1,1.7290091061590926,0.5396662978665047,3511.538995842046,3312.5788554845144
Bench 4500,2336592787.0,25356.0,34029.0,997583643.0,7277925670.0,2.3423,0.3211,1,2.3422525052367966,0.3210520267652033,92151.474483357,68664.75027182697
Bench 4529,144969061.0,71666.0,78309.0,131199474.0,522003851.0,1.105,0.2777,1,1.1049515411929167,0.2777164588389215,2022.8429241202243,1851.2439310934885
Bench 4548,804044738.0,11228987.0,11257851.0,1434265828.0,2842515494.0,0.5606,0.2829,1,0.5605967333971789,0.28286380133975797,71.60438764422828,71.42080118132671
Bench 4550,32584585.0,2197786.0,2227616.0,210418473.0,123487668.0,0.1549,0.2639,1,0.15485610429270627,0.26386914197780464,14.826095443323418,14.627559238217
Bench 4569,6041107867.0,33857887.0,34019217.0,875008091.0,9021268131.0,6.9041,0.6697,1,6.904059435720121,0.6696517362388106,178.42542468760675,177.57927429664238
Bench 4598,6220172287.0,7566424338.0,7623882786.0,3469323404.0,28873861145.5,1.7929,0.2154,1,1.7929064438986502,0.21542571863373444,0.8220755285638859,0.8158798425419549
Bench 4600,2840045.0,31923.0,39111.0,53050684.0,5727058.0,0.0535,0.4959,1,0.0535345595167067,0.4958994653101121,88.9654794348902,72.61499322441257
Bench 4605,141224504.0,15565412.0,15612919.0,294188579.0,382228593.0,0.48,0.3695,1,0.4800475412065538,0.3694765556170728,9.072969221759116,9.045361985161135
Bench 461,14830180290.0,193964399.0,195381215.0,5689019941.0,5069978064.0,2.6068,2.9251,1,2.6068075773686235,2.9250975256290577,76.45825917775767,75.90381854263727
Bench 4619,808584289.0,1271186047.0,1277552199.0,1165885550.0,4024998036.0,0.6935,0.2009,1,0.6935365902768071,0.20089060460848385,0.6360865043384165,0.6329168308214074
Bench 4623,12065820359.0,70271464.0,70295171.0,2219086433.0,23692775129.0,5.4373,0.5093,1,5.43729175194322,0.5092615910675409,171.7029882713131,171.64508155190347
Bench 463,3448134.0,657691.0,661602.0,37042593.0,5888309.0,0.0931,0.5856,1,0.09308565412793861,0.5855898527064392,5.242787266360646,5.211795006665639
Bench 4643,13999427441.0,23141500.0,23178986.0,338999492.0,19068043305.0,41.2963,0.7342,1,41.296308022196094,0.7341826959942496,604.9490068059547,603.9706586388205
Bench 4655,749726352.0,16682.0,24017.0,434766664.0,853074686.0,1.7244,0.8789,1,1.724433849417673,0.8788519508361077,44942.23426447668,31216.48632218845
Bench 4671,717573377.0,2313196345.0,2353891676.0,1779042156.0,2517211045.0,0.4033,0.2851,1,0.4033481582096923,0.28506683157351237,0.3102085901834675,0.3048455391198724
Bench 4673,8246198.0,54024.0,61373.0,27933356.0,10867882.0,0.2952,0.7588,1,0.29520971271765556,0.7587677157333876,152.63953057900193,134.36198328255097
Bench 4683,10527330478.0,260632092.0,260633239.0,4609326362.0,30937171749.0,2.2839,0.3403,1,2.2839195255924905,0.3402809592101864,40.391535812865285,40.391358056982135
Bench 4685,4542905587.0,25512470.0,25506967.0,949839802.0,5245917591.0,4.7828,0.866,1,4.7828124041910804,0.8659887442368326,178.0660824686908,178.10449933149638
Bench 4686,712254350.0,159747.0,166389.0,523447762.0,2640675043.0,1.3607,0.2697,1,1.3606980518525935,0.2697243463894092,4458.63991186063,4280.657675687696
Bench 4689,1315239.0,2201773.0,2219816.0,28408419.0,3212092.0,0.0463,0.4095,1,0.04629750779161628,0.4094649219262711,0.5973544956723513,0.5924991080341794
Bench 4696,68739438.0,2796337.0,2808454.0,76706232.0,152769936.0,0.8961,0.45,1,0.8961388952073672,0.4499539621460599,24.58195775401892,24.475899551853082
Bench 47,282211924.0,221116727.0,225818896.0,414263855.0,378994016.0,0.6812,0.7446,1,0.6812371405176056,0.7446342477344022,1.2763029185033117,1.2497267899139848
Bench 471,25917696.0,124849.0,132239.0,65912015.0,50926292.0,0.3932,0.5089,1,0.39321656301965585,0.5089256449301276,207.5923395461718,195.99131874862937
Bench 4711,21193642318.0,91287494.0,91286352.0,3266001206.0,80516439990.0,6.4892,0.2632,1,6.489171614225056,0.2632213038807008,232.16369942196025,232.1666038095158
Bench 4714,666787837.0,29895.0,39771.0,319777481.0,787376421.0,2.0852,0.8468,1,2.085161953602355,0.8468476058162275,22304.326375648103,16765.679439792813
Bench 4715,167596639.0,72134293.0,72149206.0,170783423.0,425152807.0,0.9813,0.3942,1,0.9813402030242713,0.3942032987682944,2.323397541305354,2.3229173027905534
Bench 4730,2998323656.0,17123114.0,17126851.0,394172718.0,4055957223.0,7.6066,0.7392,1,7.606623997757247,0.7392394670726536,175.10387748396698,175.06567062444813
Bench 4732,647820841.0,610616368.0,614025553.0,4512320532.0,1078591239.0,0.1436,0.6006,1,0.14356711505883776,0.6006175625908269,1.0609293739076446,1.0550388950995335
Bench 4743,175574593.0,153714578.0,153739550.0,766344468.0,661175103.0,0.2291,0.2655,1,0.22910662284574618,0.26554931092134604,1.1422117230806828,1.1420261929997844
Bench 4760,9480751.0,2483128.0,2494352.0,51071341.0,9603525.0,0.1856,0.9872,1,0.18563740082720756,0.9872157358886451,3.818067775805355,3.800887364734408
Bench 4769,18849995.0,19118.0,27008.0,25448690.0,27971998.0,0.7407,0.6739,1,0.7407059066694592,0.6738880433210385,985.9815357254943,697.9411655805687
Bench 4777,3061960.0,4956367.0,4987827.0,42355437.0,12087241.0,0.0723,0.2533,1,0.07229201766941987,0.2533216637278929,0.6177831464054215,0.6138865682390348
Bench 479,22275098491.0,200329.0,206680.0,9628253049.0,100195311662.0,2.3135,0.2223,1,2.313514027688908,0.22231677432316463,111192.5806598146,107775.78135765434
Bench 4800,60582778.0,1506060.0,1456725.0,104927469.0,155025172.0,0.5774,0.3908,1,0.5773776740959986,0.390793167447671,40.2260056040264,41.58834234327001
Bench 4803,6182318.0,336888.0,343466.0,41996524.0,7056868.0,0.1472,0.8761,1,0.14721023101816713,0.8760710842260334,18.351256203842226,17.99979619525659
Bench 481,280541.0,150477.0,153910.0,16087201.0,256162.0,0.0174,1.0952,1,0.01743877011296123,1.0951702438300763,1.8643447171328509,1.8227600545773504
Bench 4814,1001434940.0,5031915.0,5046219.0,194913286.0,953432269.0,5.1378,1.0503,1,5.137848530243341,1.0503472271295655,199.0166646296688,198.45253248025898
Bench 482,1812038.0,22839.0,30233.0,64234933.0,5025664.0,0.0282,0.3606,1,0.028209541372137804,0.3605569333723862,79.33963833793074,59.93576555419575
Bench 4875,4226677.0,47310.0,53421.0,23057835.0,8969270.0,0.1833,0.4712,1,0.18330762623637475,0.47123979989452874,89.34003381948848,79.12014001984238
Bench 4894,457739974.0,124785435.0,124823182.0,1265099495.0,437055168.0,0.3618,1.0473,1,0.36182132378449805,1.0473276774066198,3.6682163587441114,3.667107076312155
Bench 4897,517370.0,682458.0,688830.0,22521671.0,1131638.0,0.023,0.4572,1,0.022972096519836383,0.4571868389007792,0.7580979342318501,0.751085173409985
Bench 4898,2986113758.0,200630.0,207760.0,1150721786.0,8054671918.0,2.595,0.3707,1,2.5949919383902236,0.3707306502859351,14883.685181677714,14372.900259915286
Bench 4899,677032852.0,37644.0,44827.0,336687137.0,1291143778.0,2.0109,0.5244,1,2.0108664026567786,0.5243667386514719,17985.146424396982,15103.238048497557
Bench 4921,5974555538.0,29129026.0,29124552.0,977148614.0,12356053735.0,6.1143,0.4835,1,6.1142752007219245,0.48353266068084155,205.10660184792997,205.13810952353876
Bench 493,96164535.0,19006.0,26885.0,115768518.0,135559242.0,0.8307,0.7094,1,0.8306622271868419,0.7093912121461995,5059.693517836473,3576.884322112702
Bench 4940,17226534.0,61734.0,67848.0,65310790.0,38111326.0,0.2638,0.452,1,0.263762450278124,0.45200563213150863,279.04451355816894,253.89892111779272
Bench 4942,-1.0,67037764.0,67088058.0,,,,,1,,,-1.491696530928448e-08,-1.4905782486653586e-08
Bench 4948,10194170330.0,11271290565.0,11357147523.0,39406822131.5,,0.2587,,1,0.2586904951630507,,0.9044368318970757,0.8975995345094542
Bench 4958,99380175.0,696360.0,702028.0,42250645.0,93596149.0,2.3522,1.0618,1,2.3521575824463743,1.0617976921251322,142.71379028088919,141.56155452489074
Bench 4968,1869215832.0,7581655.0,7585219.0,530596906.0,2429036899.0,3.5229,0.7695,1,3.5228547525680445,0.7695296159434752,246.54456474213083,246.42872302039004
Bench 4974,599470463.0,37321.0,44945.0,288672805.0,675482489.0,2.0766,0.8875,1,2.07664335752029,0.8874700273688368,16062.5509230728,13337.867682723328
Bench 4993,6335456.0,715402.0,718684.0,18438016.0,11910700.0,0.3436,0.5319,1,0.34360833616805625,0.5319129858026816,8.855798558013536,8.815356957995448
Bench 500,422817722.0,21939.0,30006.0,232889535.0,790590958.0,1.8155,0.5348,1,1.8155290747607014,0.5348122410476644,19272.42454077214,14091.105845497566
Bench 5005,25491670.0,109977.0,116762.0,67893407.0,25194570.0,0.3755,1.0118,1,0.3754660596131227,1.0117922234830758,231.79091991961957,218.32162861204844
Bench 5037,207475841.0,26117911.0,26177580.0,551112935.0,939342409.0,0.3765,0.2209,1,0.3764670139705576,0.22087349513035773,7.943814534018436,7.925707456533416
Bench 5051,807361.0,15253.0,23461.0,65278470.0,1873142.0,0.0124,0.431,1,0.012367952251331872,0.4310196450669517,52.931292204812166,34.41289800093772
Bench 5053,254526176.0,13142252.0,13163849.0,174127135.0,563730492.0,1.4617,0.4515,1,1.4617260888143597,0.4515032974302905,19.367013811635935,19.335239715982766
Bench 5058,86669702.0,68062292.0,68102337.0,333715488.0,319260177.0,0.2597,0.2715,1,0.2597113562796342,0.2714704439946483,1.2733879429155868,1.2726391753633945
Bench 508,14607909.0,6675493.0,6679348.0,110548895.0,27829107.0,0.1321,0.5249,1,0.13213980112600854,0.52491475921236,2.18828916456058,2.1870261887836957
Bench 5087,1539989673.0,156646.0,164988.0,164241563.0,1201916825.0,9.3764,1.2813,1,9.3763700543936,1.2812780726320225,9831.018174737945,9333.949578151138
Bench 5088,150517157.0,3703297.0,3672079.0,608806168.0,556181771.0,0.2472,0.2706,1,0.24723329839851427,0.27062583645877886,40.64409551812884,40.989629308084055
Bench 5094,128788821.0,2332313.0,2314941.0,708606435.0,205713744.0,0.1817,0.6261,1,0.18174943754215273,0.626058417370499,55.21935563537141,55.63373796567601
Bench 5122,9716889.0,15199.0,23924.0,63733450.0,18257683.0,0.1525,0.5322,1,0.15246136840230678,0.5322082216018319,639.3110730969142,406.15653736833303
Bench 5127,55108793.0,23413365.0,23428974.0,299418383.0,184645343.0,0.1841,0.2985,1,0.18405280413260397,0.2984575300120079,2.3537322806866934,2.352164162203603
Bench 513,5616983.0,2545700.0,2550053.0,44180027.0,8815990.0,0.1271,0.6371,1,0.12713851442417634,0.6371358179852745,2.2064591271555956,2.202692649917472
Bench 5139,4960499024.0,19398206.0,19386937.0,786389285.0,16422003413.0,6.3079,0.3021,1,6.307943303169498,0.3020641817717055,255.71947343996655,255.86811490644448
Bench 5153,25446461.0,1042050.0,1057537.0,61912030.0,45430646.0,0.411,0.5601,1,0.4110099604228774,0.5601166446103364,24.419616141260015,24.0620053955559
Bench 5158,42556097.0,10088466.0,10093050.0,163799669.0,57572167.0,0.2598,0.7392,1,0.25980575699453945,0.7391783081571344,4.218292156607357,4.216376318357682
Bench 5171,856023248.0,4997839.0,4976536.0,181558602.0,4575001401.0,4.7149,0.1871,1,4.7148592166401455,0.18710884936841574,171.2786762438726,172.0118668889364
Bench 5182,131467268.0,69327594.0,69367710.0,467207698.0,473869247.0,0.2814,0.2774,1,0.2813893447449147,0.27743363561214596,1.8963194943704522,1.8952228349472686
Bench 5184,189996058.0,23236204.0,23251705.0,222190957.0,333061712.0,0.8551,0.5705,1,0.8551025683732034,0.5704530156261252,8.176725337753103,8.171274235588315
Bench 5185,175491409.0,41667204.0,41672979.0,171009715.0,194204877.0,1.0262,0.9036,1,1.0262072479332534,0.9036405867397449,4.21173950140739,4.211155842734449
Bench 5199,184215216.0,3638310.0,3610935.0,91347174.0,391096962.0,2.0166,0.471,1,2.016649316376224,0.47102185365479776,50.63208357726527,51.01593243855123
Bench 5207,12377108551.0,12836084.0,12854503.0,536753355.0,30761389974.0,23.0592,0.4024,1,23.05921040959306,0.4023585592673583,964.243343296912,962.8616953140856
Bench 5232,6905406928.0,9479371565.0,9479082806.0,23494233478.0,,0.2939,,1,0.293919226369578,,0.7284667428267435,0.7284889339324123
Bench 5247,29725033.0,1118265.0,1124815.0,73156880.0,40747665.0,0.4063,0.7295,1,0.40631903656908275,0.7294904628277473,26.581385449781582,26.42659726266097
Bench 5263,1169075317.0,235830662.0,239580611.0,191128152.0,3596954669.0,6.1167,0.325,1,6.116709154389773,0.32501808462463,4.957265976720194,4.879674161111477
Bench 5267,4880909.0,26793.0,34133.0,110048372.0,10055798.0,0.0444,0.4854,1,0.044352396235357305,0.4853825623784408,182.17105214048445,142.99677731227845
Bench 5271,13821467179.0,53542918.0,53112679.0,2036068072.0,51207200962.0,6.7883,0.2699,1,6.788312910099992,0.2699125693133799,258.1381010836951,260.22914752614906
Bench 5272,295262.0,122995.0,127590.0,38996695.0,240281.0,0.0076,1.2288,1,0.007571462145702347,1.2288195903962444,2.4006016504735963,2.314146876714476
Bench 5292,2194317.0,22774.0,28979.0,63529470.0,4680991.0,0.0345,0.4688,1,0.03454014333820194,0.468771890396713,96.35184859927988,75.72093585009834
Bench 5317,656903994.0,3282281.0,3287054.0,185147615.0,957095022.0,3.548,0.6864,1,3.5480013825724948,0.6863519074911666,200.13642768550287,199.84581756186543
Bench 5332,1321293.0,222112.0,223324.0,33670442.0,4903894.0,0.0392,0.2694,1,0.039241926197464236,0.2694375123116446,5.948769089468376,5.916484569504397
Bench 5333,144289367.0,44114923.0,44089425.0,347469285.0,707634573.0,0.4153,0.2039,1,0.41525790401876816,0.2039037838248754,3.2707609395578,3.2726525011383116
Bench 5360,139429859.0,69748990.0,69767969.0,486834021.0,260332561.0,0.2864,0.5356,1,0.28640122297451354,0.5355836337353129,1.9990233406964029,1.9984795458213782
Bench 5376,24137217408.0,11043102.0,11066264.0,359316050.0,9990727051.0,67.1755,2.416,1,67.17545015871126,2.4159620500876398,2185.7280144655006,2181.153224611305
Bench 5377,60238913.0,19431106.0,19437315.0,342415363.0,99990503.0,0.1759,0.6024,1,0.17592351135249734,0.602446344329321,3.1001278568497335,3.0991375609234093
Bench 5379,10031339090.0,2002601998.0,2017064271.0,428928968.0,19304672206.0,23.3869,0.5196,1,23.38694711335048,0.5196327077173682,5.009152642421363,4.973237211240058
Bench 5394,3372984.0,5725119.0,5714598.0,47365158.0,6217662.0,0.0712,0.5425,1,0.0712123455811126,0.5424842971522092,0.5891552647202617,0.5902399433870938
Bench 5406,2533309.0,26058.0,34272.0,97845845.0,8015633.0,0.0259,0.316,1,0.025890818358204174,0.3160460315486001,97.21809041369254,73.91774626517274
Bench 5412,4009845221.0,3905016062.0,3904348730.0,,12027706747.0,,0.3334,1,,0.3333840195264282,1.026844744640131,1.0270202531319481
Bench 5437,6003302556.0,71054.0,79451.0,2452671462.0,27102965024.0,2.4477,0.2215,1,2.4476586648521947,0.22149984515288285,84489.29766093394,75559.81115404463
Bench 5442,48855139.0,13130216.0,13174481.0,187990191.0,97391486.0,0.2599,0.5016,1,0.259881320084408,0.5016366523044941,3.720817616404787,3.708316023986068
Bench 545,57970539.0,1078530.0,1072865.0,98615160.0,71547842.0,0.5878,0.8102,1,0.5878461181830461,0.8102346259444135,53.74958415621262,54.03339562759527
Bench 5457,7136757447.0,124282778.0,124630533.0,821499685.0,12321741485.0,8.6875,0.5792,1,8.687474356122243,0.5792003878419302,57.423543002876876,57.263314817084186
Bench 5515,1374648370.0,99483280.0,99519016.0,152949321.0,3612379756.0,8.9876,0.3805,1,8.987606881889983,0.38053816676299634,13.817883467453024,13.812921643035539
Bench 5517,5506754056.0,339801783.0,339626972.0,7446871053.0,10340014019.0,0.7395,0.5326,1,0.7394721913147111,0.5325673684659634,16.20578328748793,16.214124642609363
Bench 5522,18603033.0,4401505.0,4427498.0,140023170.0,21377095.0,0.1329,0.8702,1,0.1328568193392565,0.8702320404152202,4.226516384736584,4.201703309634471
Bench 5528,332800509.0,2045726.0,2060338.0,13763107.0,458340945.0,24.1806,0.7261,1,24.180623532171914,0.7260981429446588,162.68088150612544,161.52714214852125
Bench 5537,131992506.0,45952.0,53039.0,160009746.0,201111064.0,0.8249,0.6563,1,0.8249029156011535,0.656316481921651,2872.3995908774373,2488.593412394653
Bench 5538,412643864.0,212212499.0,212241688.0,960775422.0,1610050333.0,0.4295,0.2563,1,0.42949044547894355,0.25629252424122817,1.944484259619411,1.944216840190227
Bench 5551,13309321.0,11396785.0,11402354.0,61092355.0,18991338.0,0.2179,0.7008,1,0.2178557529825131,0.7008100745718917,1.1678136421806675,1.1672432727487676
Bench 5555,341849652.0,25578.0,34964.0,343811541.0,1423084565.0,0.9943,0.2402,1,0.9942937081335498,0.24021738441102408,13364.987567440769,9777.189452007779
Bench 5558,1268983.0,911582.0,916021.0,21049653.0,854746.0,0.0603,1.4846,1,0.06028522180389387,1.4846316917540416,1.3920667586678983,1.3853208605479568
Bench 5560,60139624.0,53468519.0,53446800.0,131146845.0,65786322.0,0.4586,0.9142,1,0.45856706655810137,0.9141660784744889,1.124766968017199,1.1252240358637
Bench 5575,3960003.0,306880.0,314327.0,42404506.0,4952213.0,0.0934,0.7996,1,0.09338637266520686,0.7996431090504387,12.904076511991658,12.598354579784747
Bench 5578,61314534.0,6875.0,12662.0,113377873.0,494675688.0,0.5408,0.1239,1,0.5407980620698362,0.12394895380425489,8918.477672727273,4842.405149265519
Bench 5579,702727.0,787407.0,793457.0,44095708.0,1159978.0,0.0159,0.6058,1,0.015936403606446232,0.6058106274429342,0.8924571409702987,0.885652278573382
Bench 5604,20052036.0,58809.0,65704.0,98953053.0,26404047.0,0.2026,0.7594,1,0.20264191343343393,0.7594304009533084,340.9688313013314,305.18744673079266
Bench 5633,2766971.0,82356.0,86562.0,31037155.0,2686698.0,0.0892,1.0299,1,0.08915027811021983,1.0298779393887962,33.59768565738987,31.965192578729695
Bench 5636,94556754.0,3737484.0,3721234.0,571366404.0,249908041.0,0.1655,0.3784,1,0.16549232390639476,0.3783661927068605,25.299574259046995,25.410053224279903
Bench 5644,47346119.0,18635.0,27585.0,78638824.0,82433405.0,0.6021,0.5744,1,0.6020705370670345,0.5743559786229866,2540.7093640998123,1716.3719050208447
Bench 567,1843872868.0,45288716.0,45310557.0,1713172074.0,3065450334.0,1.0763,0.6015,1,1.0762916907084723,0.6015014653961117,40.713736905237056,40.6941117055789
Bench 5672,49888159.0,2637644.0,2637185.0,174010265.0,77933944.0,0.2867,0.6401,1,0.2866966440169492,0.640133893390536,18.913909155291616,18.91720110648286
Bench 5683,15427138855.0,70400233.0,70590096.0,2643682696.0,57459745976.0,5.8355,0.2685,1,5.835472947771641,0.26848602605106653,219.1347698380487,218.54537292313643
Bench 5685,98917079.0,65726966.0,65729136.0,160237237.0,177592144.0,0.6173,0.557,1,0.6173164293890065,0.556990172943686,1.5049694976031602,1.504919812121066
Bench 5704,34256823.0,141807.0,150207.0,71289608.0,37290021.0,0.4805,0.9187,1,0.4805303881036911,0.9186592573922122,241.57356830057753,228.06409155365594
Bench 5706,371293980.0,270522370.0,274125364.0,947875992.0,1176014181.0,0.3917,0.3157,1,0.39171155629395876,0.3157223662764658,1.3725074935577417,1.3544678047376892
Bench 572,266773570.0,999389.0,1018569.0,104691168.0,140275284.0,2.5482,1.9018,1,2.548195565073837,1.9017859910374517,266.9366683043339,261.91016023460367
Bench 5726,8466817.0,126019.0,134605.0,65893274.0,14884880.0,0.1285,0.5688,1,0.12849288684608387,0.5688199703323104,67.18682897023464,62.901207235986774
Bench 5744,198232370.0,114764896.0,114795015.0,568706856.0,617527145.0,0.3486,0.321,1,0.3485668722094674,0.3210099695293557,1.7272909827757783,1.7268377899510705
Bench 575,7642560.0,43627.0,52615.0,103868063.0,17614898.0,0.0736,0.4339,1,0.07357949863761298,0.4338691033010807,175.17959062048732,145.25439513446736
Bench 5753,2229076419.0,18255548.0,18114264.0,520463794.0,3134587745.0,4.2829,0.7111,1,4.282865484010978,0.71112267396426,122.10405401141615,123.05641670012096
Bench 5760,1267145755.0,45296.0,51943.0,604668932.0,1732463305.0,2.0956,0.7314,1,2.0956025486687317,0.7314127527797768,27974.782651889793,24394.928190516526
Bench 5772,257511505.0,45361.0,52810.0,148616354.0,549590848.0,1.7327,0.4686,1,1.7327265678984427,0.46855129763732895,5676.936244791781,4876.188316606704
Bench 5773,1204480.0,19449.0,28693.0,49681452.0,1010637.0,0.0242,1.1918,1,0.024244057923266817,1.1918027936835878,61.93017635868168,41.978182832049626
Bench 5789,488803825.0,26580.0,33883.0,288398024.0,958978271.0,1.6949,0.5097,1,1.6948931141081605,0.5097131392667394,18389.910647103086,14426.226278664817
Bench 5791,300727958.0,2095156.0,2121949.0,39845091.0,599773705.0,7.5474,0.5014,1,7.547428063346624,0.501402371416066,143.53487663925742,141.7225192499914
Bench 5806,690335823.0,1281763441.0,1286774394.0,1254433159.0,4162769023.0,0.5503,0.1658,1,0.5503169443881067,0.16583572597609386,0.5385828624207109,0.5364855146472552
Bench 5809,3235283.0,35425.0,42614.0,49119309.0,10257299.0,0.0659,0.3154,1,0.06586580849498513,0.3154127611957105,91.32767819336627,75.92065987703572
Bench 5815,1594242808.0,8545538.0,8548236.0,501120901.0,2067165580.0,3.1814,0.7712,1,3.1813536510224307,0.7712216299576737,186.55850667330716,186.49962495186142
Bench 5823,148848769.0,2156896.0,2137033.0,898304109.0,226439576.0,0.1657,0.6573,1,0.16569975302205814,0.6573443195283143,69.01063797234545,69.6520685455021
Bench 5830,1112044941.0,663737711.0,668229384.0,2657249001.0,1334772846.0,0.4185,0.8331,1,0.4184948194849279,0.8331342252972384,1.6754282942950036,1.6641664787970474
Bench 5832,2277133.0,4404.0,9129.0,213998516.0,38026826.0,0.0106,0.0599,1,0.010640882201257881,0.05988227889437841,517.0601725703906,249.43947858472998
Bench 5837,213993.0,5823.0,11174.0,65578422.0,439703.0,0.0033,0.4867,1,0.0032631617759878396,0.48667623373049534,36.749613601236476,19.15097547879005
Bench 5838,137571393.0,303329897.0,303296162.0,357291237.0,874267709.0,0.385,0.1574,1,0.3850399303244037,0.15735614112679072,0.45353720276376186,0.4535876487616088
Bench 585,2080936807.0,22014124.0,22027144.0,359708932.0,1202706561.0,5.7851,1.7302,1,5.785057366882399,1.730211569869369,94.52735012303918,94.47147605699585
Bench 5862,372436990.0,670285471.0,682532925.0,853955171.0,948488769.0,0.4361,0.3927,1,0.43613178144219,0.39266357406916225,0.5556393598153943,0.5456688994160978
Bench 5871,5636141.0,45348.0,53203.0,27638774.0,6812495.0,0.2039,0.8273,1,0.20392152705470945,0.8273240567516013,124.2864293904913,105.93652613574423
Bench 5874,1646984361.0,37127.0,44411.0,926382766.0,7684367523.0,1.7779,0.2143,1,1.777865933442894,0.21432920224994814,44360.825302340614,37085.054626106146
Bench 5875,26508009416.0,38661102.0,38694193.0,1396044820.0,72109798606.0,18.9879,0.3676,1,18.987935799940864,0.36760620509893316,685.650642239841,685.0642786632093
Bench 5878,18141757394.0,17218551.0,17183890.0,5824432949.0,80661122657.0,3.1148,0.2249,1,3.114768004517035,0.22491327663694013,1053.6169619615496,1055.7421744436213
Bench 5899,44774228.0,3249248.0,3221409.0,196874968.0,81811082.0,0.2274,0.5473,1,0.2274246871242666,0.5472880556695241,13.779873989304603,13.898957878369371
Bench 5917,13305824.0,72935.0,80354.0,62743825.0,30213174.0,0.2121,0.4404,1,0.21206587261774365,0.44039808594754065,182.43400287927608,165.59006396694627
Bench 5927,65859106.0,45195.0,53624.0,87483670.0,126607263.0,0.7528,0.5202,1,0.7528159941163877,0.5201842646262719,1457.2210642770217,1228.164739668805
Bench 5928,82613438.0,17313.0,24838.0,87798042.0,644392250.0,0.9409,0.1282,1,0.9409485236584205,0.12820364925245453,4771.757523248426,3326.0905870037845
Bench 5950,3218687851.0,17059876.0,17085755.0,657725776.0,6126964224.0,4.8937,0.5253,1,4.89366232622758,0.5253315889118533,188.67006131814793,188.3842915340879
Bench 5984,3617465.0,36514.0,43969.0,64455795.0,10262009.0,0.0561,0.3525,1,0.05612319264699163,0.35251040999866595,99.07063044311771,82.27307876003547
Bench 5994,15330087.0,70984.0,80770.0,79965923.0,35816131.0,0.1917,0.428,1,0.19170774781152716,0.42802185975922413,215.9653865659867,189.79926953076637
Bench 60,3023121417.0,17245114.0,17272004.0,498686746.0,5709324175.0,6.0622,0.5295,1,6.062165159288192,0.5295060018202592,175.303069437523,175.03014803609355
Bench 6002,-1.0,103318675.0,103405762.0,,,,,1,,,-9.678792338364773e-09,-9.670640984203569e-09
Bench 6005,13286430803.0,193058990.0,192992564.0,1990559109.0,19339139914.0,6.6747,0.687,1,6.6747230679699445,0.6870228387655275,68.82057552979015,68.84426284424099
Bench 6024,185068.0,4826.0,9841.0,78547004.0,225562.0,0.0024,0.8205,1,0.002356143335524293,0.8204750800223441,38.348114380439284,18.805812417437252
Bench 6034,169281001.0,242885920.0,246401910.0,202918516.0,268721864.0,0.8342,0.6299,1,0.8342314163188538,0.6299487450712236,0.6969568305976732,0.6870117240568469
Bench 6062,3874442760.0,2128648884.0,2140878145.0,1961738077.0,10595464824.0,1.975,0.3657,1,1.975005127047855,0.36566991862630904,1.820141775904081,1.8097446456953765
Bench 6075,7013663463.0,34103775.0,35405606.0,374155243.0,15950329956.0,18.7453,0.4397,1,18.74532989772911,0.4397190203806214,205.65651347981273,198.09471593283843
Bench 6086,612615887.0,4072907.0,4093498.0,178971626.0,2884688480.0,3.423,0.2124,1,3.422977712679439,0.2123681261416484,150.4124417768439,149.6558412878179
Bench 6089,338280091.0,32410435.0,33100991.0,134626617.0,755418029.0,2.5127,0.4478,1,2.512728155384013,0.44780515954564276,10.437382003666412,10.219636354694034
Bench 6092,170299224.0,448077.0,454996.0,145008012.0,435114336.0,1.1744,0.3914,1,1.1744125145305764,0.39138959558436615,380.0668724348717,374.2872992290042
Bench 6094,4104752982.0,70153376.0,70303982.0,321020488.0,8057529010.0,12.7866,0.5094,1,12.786576357082854,0.5094307419688707,58.51112542324407,58.38578221643263
Bench 6095,-1.0,558434635.0,558598976.0,,,,,1,,,-1.7907198753888179e-09,-1.7901930418146704e-09
Bench 6102,39504577.0,98275.0,106101.0,79346699.0,61206862.0,0.4979,0.6454,1,0.49787297389649443,0.6454272561792173,401.9799236835411,372.32992148990115
Bench 6110,-1.0,1370639763.0,1369516436.0,,,,,1,,,-7.295863048736023e-10,-7.301847379946303e-10
Bench 6111,83481419.0,27622012.0,27653629.0,90951462.0,91853949.0,0.9179,0.9088,1,0.9178678073366209,0.908849536779306,3.0222787174229016,3.0188232799391357
Bench 6113,1335379.0,274069.0,278563.0,24088621.0,2022824.0,0.0554,0.6602,1,0.05543609158863847,0.6601558019877162,4.872418989378587,4.793813248708551
Bench 6119,3544285.0,2880120.0,2881019.0,28818421.0,4226938.0,0.123,0.8385,1,0.12298678681944442,0.838499405479806,1.2306032387539407,1.2302192384014128
Bench 6122,228306.0,5580.0,11112.0,75815157.0,354983.0,0.003,0.6431,1,0.003011350355707896,0.6431462915125513,40.91505376344086,20.545896328293736
